frame_number;seconds;resolution
1360;54.4;640x480
1361;54.44;640x480
1362;54.48;640x480
1363;54.52;640x480
1364;54.56;640x480
1365;54.6;640x480
1366;54.64;640x480
1367;54.68;640x480
1368;54.72;640x480
1369;54.76;640x480
1370;54.8;640x480
1371;54.84;640x480
1372;54.88;640x480
1373;54.92;640x480
1374;54.96;640x480
1375;55;640x480
1376;55.04;640x480
1377;55.08;640x480
1378;55.12;640x480
1379;55.16;640x480
1380;55.2;640x480
1381;55.24;640x480
1382;55.28;640x480
1383;55.32;640x480
1384;55.36;640x480
1385;55.4;640x480
1386;55.44;640x480
1387;55.48;640x480
1388;55.52;640x480
1389;55.56;640x480
1390;55.6;640x480
1391;55.64;640x480
1392;55.68;640x480
1393;55.72;640x480
1394;55.76;640x480
1395;55.8;640x480
1396;55.84;640x480
1397;55.88;640x480
1398;55.92;640x480
1399;55.96;640x480
1400;56;640x480
1401;56.04;640x480
1402;56.08;640x480
1403;56.12;640x480
1404;56.16;640x480
1405;56.2;640x480
1406;56.24;640x480
1407;56.28;640x480
1408;56.32;640x480
1409;56.36;640x480
1410;56.4;640x480
1411;56.44;640x480
1412;56.48;640x480
1413;56.52;640x480
1414;56.56;640x480
1415;56.6;640x480
1416;56.64;640x480
1417;56.68;640x480
1418;56.72;640x480
1419;56.76;640x480
1420;56.8;640x480
1421;56.84;640x480
1422;56.88;640x480
1423;56.92;640x480
1424;56.96;640x480
1425;57;640x480
1426;57.04;640x480
1427;57.08;640x480
1428;57.12;640x480
1429;57.16;640x480
1430;57.2;640x480
1431;57.24;640x480
1432;57.28;640x480
1433;57.32;640x480
1434;57.36;640x480
1435;57.4;640x480
1436;57.44;640x480
1437;57.48;640x480
1438;57.52;640x480
1439;57.56;640x480
1440;57.6;640x480
1441;57.64;640x480
1442;57.68;640x480
1443;57.72;640x480
1444;57.76;640x480
1445;57.8;640x480
1446;57.84;640x480
1447;57.88;640x480
1448;57.92;640x480
1449;57.96;640x480
1450;58;640x480
1451;58.04;640x480
1452;58.08;640x480
1453;58.12;640x480
1454;58.16;640x480
1455;58.2;640x480
1456;58.24;640x480
1457;58.28;640x480
1458;58.32;640x480
1459;58.36;640x480
1460;58.4;640x480
1461;58.44;640x480
1462;58.48;640x480
1463;58.52;640x480
1464;58.56;640x480
1465;58.6;640x480
1466;58.64;640x480
1467;58.68;640x480
1468;58.72;640x480
1469;58.76;640x480
1470;58.8;640x480
1471;58.84;640x480
1472;58.88;640x480
1473;58.92;640x480
1474;58.96;640x480
1475;59;640x480
1476;59.04;640x480
1477;59.08;640x480
1478;59.12;640x480
1479;59.16;640x480
1480;59.2;640x480
1481;59.24;640x480
1482;59.28;640x480
1483;59.32;640x480
1484;59.36;640x480
1485;59.4;640x480
1486;59.44;640x480
1487;59.48;640x480
1488;59.52;640x480
1489;59.56;640x480
1490;59.6;640x480
1491;59.64;640x480
1492;59.68;640x480
1493;59.72;640x480
1494;59.76;640x480
1495;59.8;640x480
1496;59.84;640x480
1497;59.88;640x480
1498;59.92;640x480
1499;59.96;640x480
1500;60;640x480
1501;60.04;640x480
1502;60.08;640x480
1503;60.12;640x480
1504;60.16;640x480
1505;60.2;640x480
1506;60.24;640x480
1507;60.28;640x480
1508;60.32;640x480
1509;60.36;640x480
1510;60.4;640x480
1511;60.44;640x480
1512;60.48;640x480
1513;60.52;640x480
1514;60.56;640x480
1515;60.6;640x480
1516;60.64;640x480
1517;60.68;640x480
1518;60.72;640x480
1519;60.76;640x480
1520;60.8;640x480
1521;60.84;640x480
1522;60.88;640x480
1523;60.92;640x480
1524;60.96;640x480
1525;61;640x480
1526;61.04;640x480
1527;61.08;640x480
1528;61.12;640x480
1529;61.16;640x480
1530;61.2;640x480
1531;61.24;640x480
1532;61.28;640x480
1533;61.32;640x480
1534;61.36;640x480
1535;61.4;640x480
1536;61.44;640x480
1537;61.48;640x480
1538;61.52;640x480
1539;61.56;640x480
1540;61.6;640x480
1541;61.64;640x480
1542;61.68;640x480
1543;61.72;640x480
1544;61.76;640x480
1545;61.8;640x480
1546;61.84;640x480
1547;61.88;640x480
1548;61.92;640x480
1549;61.96;640x480
1550;62;640x480
1551;62.04;640x480
1552;62.08;640x480
1553;62.12;640x480
1554;62.16;640x480
1555;62.2;640x480
1556;62.24;640x480
1557;62.28;640x480
1558;62.32;640x480
1559;62.36;640x480
1560;62.4;640x480
1561;62.44;640x480
1562;62.48;640x480
1563;62.52;640x480
1564;62.56;640x480
1565;62.6;640x480
1566;62.64;640x480
1567;62.68;640x480
1568;62.72;640x480
1569;62.76;640x480
1570;62.8;640x480
1571;62.84;640x480
1572;62.88;640x480
1573;62.92;640x480
1574;62.96;640x480
1575;63;640x480
1576;63.04;640x480
1577;63.08;640x480
1578;63.12;640x480
1579;63.16;640x480
1580;63.2;640x480
1581;63.24;640x480
1582;63.28;640x480
1583;63.32;640x480
1584;63.36;640x480
1585;63.4;640x480
1586;63.44;640x480
1587;63.48;640x480
1588;63.52;640x480
1589;63.56;640x480
1590;63.6;640x480
1591;63.64;640x480
1592;63.68;640x480
1593;63.72;640x480
1594;63.76;640x480
1595;63.8;640x480
1596;63.84;640x480
1597;63.88;640x480
1598;63.92;640x480
1599;63.96;640x480
1600;64;640x480
1601;64.04;640x480
1602;64.08;640x480
1603;64.12;640x480
1604;64.16;640x480
1605;64.2;640x480
1606;64.24;640x480
1607;64.28;640x480
1608;64.32;640x480
1609;64.36;640x480
1610;64.4;640x480
1611;64.44;640x480
1612;64.48;640x480
1613;64.52;640x480
1614;64.56;640x480
1615;64.6;640x480
1616;64.64;640x480
1617;64.68;640x480
1618;64.72;640x480
1619;64.76;640x480
1620;64.8;640x480
1621;64.84;640x480
1622;64.88;640x480
1623;64.92;640x480
1624;64.96;640x480
1625;65;640x480
1626;65.04;640x480
1627;65.08;640x480
1628;65.12;640x480
1629;65.16;640x480
1630;65.2;640x480
1631;65.24;640x480
1632;65.28;640x480
1633;65.32;640x480
1634;65.36;640x480
1635;65.4;640x480
1636;65.44;640x480
1637;65.48;640x480
1638;65.52;640x480
1639;65.56;640x480
1640;65.6;640x480
1641;65.64;640x480
1642;65.68;640x480
1643;65.72;640x480
1644;65.76;640x480
1645;65.8;640x480
1646;65.84;640x480
1647;65.88;640x480
1648;65.92;640x480
1649;65.96;640x480
1650;66;640x480
1651;66.04;640x480
1652;66.08;640x480
1653;66.12;640x480
1654;66.16;640x480
1655;66.2;640x480
1656;66.24;640x480
1657;66.28;640x480
1658;66.32;640x480
1659;66.36;640x480
1660;66.4;640x480
1661;66.44;640x480
1662;66.48;640x480
1663;66.52;640x480
1664;66.56;640x480
1665;66.6;640x480
1666;66.64;640x480
1667;66.68;640x480
1668;66.72;640x480
1669;66.76;640x480
1670;66.8;640x480
1671;66.84;640x480
1672;66.88;640x480
1673;66.92;640x480
1674;66.96;640x480
1675;67;640x480
1676;67.04;640x480
1677;67.08;640x480
1678;67.12;640x480
1679;67.16;640x480
1680;67.2;640x480
1681;67.24;640x480
1682;67.28;640x480
1683;67.32;640x480
1684;67.36;640x480
1685;67.4;640x480
1686;67.44;640x480
1687;67.48;640x480
1688;67.52;640x480
1689;67.56;640x480
1690;67.6;640x480
1691;67.64;640x480
1692;67.68;640x480
1693;67.72;640x480
1694;67.76;640x480
1695;67.8;640x480
1696;67.84;640x480
1697;67.88;640x480
1698;67.92;640x480
1699;67.96;640x480
1700;68;640x480
1701;68.04;640x480
1702;68.08;640x480
1703;68.12;640x480
1704;68.16;640x480
1705;68.2;640x480
1706;68.24;640x480
1707;68.28;640x480
1708;68.32;640x480
1709;68.36;640x480
1710;68.4;640x480
1711;68.44;640x480
1712;68.48;640x480
1713;68.52;640x480
1714;68.56;640x480
1715;68.6;640x480
1716;68.64;640x480
1717;68.68;640x480
1718;68.72;640x480
1719;68.76;640x480
1720;68.8;640x480
1721;68.84;640x480
1722;68.88;640x480
1723;68.92;640x480
1724;68.96;640x480
1725;69;640x480
1726;69.04;640x480
1727;69.08;640x480
1728;69.12;640x480
1729;69.16;640x480
1730;69.2;640x480
1731;69.24;640x480
1732;69.28;640x480
1733;69.32;640x480
1734;69.36;640x480
1735;69.4;640x480
1736;69.44;640x480
1737;69.48;640x480
1738;69.52;640x480
1739;69.56;640x480
1740;69.6;640x480
1741;69.64;640x480
1742;69.68;640x480
1743;69.72;640x480
1744;69.76;640x480
1745;69.8;640x480
1746;69.84;640x480
1747;69.88;640x480
1748;69.92;640x480
1749;69.96;640x480
1750;70;640x480
1751;70.04;640x480
1752;70.08;640x480
1753;70.12;640x480
1754;70.16;640x480
1755;70.2;640x480
1756;70.24;640x480
1757;70.28;640x480
1758;70.32;640x480
1759;70.36;640x480
1760;70.4;640x480
1761;70.44;640x480
1762;70.48;640x480
1763;70.52;640x480
1764;70.56;640x480
1765;70.6;640x480
1766;70.64;640x480
1767;70.68;640x480
1768;70.72;640x480
1769;70.76;640x480
1770;70.8;640x480
1771;70.84;640x480
1772;70.88;640x480
1773;70.92;640x480
1774;70.96;640x480
1775;71;640x480
1776;71.04;640x480
1777;71.08;640x480
1778;71.12;640x480
1779;71.16;640x480
1780;71.2;640x480
1781;71.24;640x480
1782;71.28;640x480
1783;71.32;640x480
1784;71.36;640x480
1785;71.4;640x480
1786;71.44;640x480
1787;71.48;640x480
1788;71.52;640x480
1789;71.56;640x480
1790;71.6;640x480
1791;71.64;640x480
1792;71.68;640x480
1793;71.72;640x480
1794;71.76;640x480
1795;71.8;640x480
1796;71.84;640x480
1797;71.88;640x480
1798;71.92;640x480
1799;71.96;640x480
1800;72;640x480
1801;72.04;640x480
1802;72.08;640x480
1803;72.12;640x480
1804;72.16;640x480
1805;72.2;640x480
1806;72.24;640x480
1807;72.28;640x480
1808;72.32;640x480
1809;72.36;640x480
1810;72.4;640x480
1811;72.44;640x480
1812;72.48;640x480
1813;72.52;640x480
1814;72.56;640x480
1815;72.6;640x480
1816;72.64;640x480
1817;72.68;640x480
1818;72.72;640x480
1819;72.76;640x480
1820;72.8;640x480
1821;72.84;640x480
1822;72.88;640x480
1823;72.92;640x480
1824;72.96;640x480
1825;73;640x480
1826;73.04;640x480
1827;73.08;640x480
1828;73.12;640x480
1829;73.16;640x480
1830;73.2;640x480
1831;73.24;640x480
1832;73.28;640x480
1833;73.32;640x480
1834;73.36;640x480
1835;73.4;640x480
1836;73.44;640x480
1837;73.48;640x480
1838;73.52;640x480
1839;73.56;640x480
1840;73.6;640x480
1841;73.64;640x480
1842;73.68;640x480
1843;73.72;640x480
1844;73.76;640x480
1845;73.8;640x480
1846;73.84;640x480
1847;73.88;640x480
1848;73.92;640x480
1849;73.96;640x480
1850;74;640x480
1851;74.04;640x480
1852;74.08;640x480
1853;74.12;640x480
1854;74.16;640x480
1855;74.2;640x480
1856;74.24;640x480
1857;74.28;640x480
1858;74.32;640x480
1859;74.36;640x480
1860;74.4;640x480
1861;74.44;640x480
1862;74.48;640x480
1863;74.52;640x480
1864;74.56;640x480
1865;74.6;640x480
1866;74.64;640x480
1867;74.68;640x480
1868;74.72;640x480
1869;74.76;640x480
1870;74.8;640x480
1871;74.84;640x480
1872;74.88;640x480
1873;74.92;640x480
1874;74.96;640x480
1875;75;640x480
1876;75.04;640x480
1877;75.08;640x480
1878;75.12;640x480
1879;75.16;640x480
1880;75.2;640x480
1881;75.24;640x480
1882;75.28;640x480
1883;75.32;640x480
1884;75.36;640x480
1885;75.4;640x480
1886;75.44;640x480
1887;75.48;640x480
1888;75.52;640x480
1889;75.56;640x480
1890;75.6;640x480
1891;75.64;640x480
1892;75.68;640x480
1893;75.72;640x480
1894;75.76;640x480
1895;75.8;640x480
1896;75.84;640x480
1897;75.88;640x480
1898;75.92;640x480
1899;75.96;640x480
1900;76;640x480
1901;76.04;640x480
1902;76.08;640x480
1903;76.12;640x480
1904;76.16;640x480
1905;76.2;640x480
1906;76.24;640x480
1907;76.28;640x480
1908;76.32;640x480
1909;76.36;640x480
1910;76.4;640x480
1911;76.44;640x480
1912;76.48;640x480
1913;76.52;640x480
1914;76.56;640x480
1915;76.6;640x480
1916;76.64;640x480
1917;76.68;640x480
1918;76.72;640x480
1919;76.76;640x480
1920;76.8;640x480
1921;76.84;640x480
1922;76.88;640x480
1923;76.92;640x480
1924;76.96;640x480
1925;77;640x480
1926;77.04;640x480
1927;77.08;640x480
1928;77.12;640x480
1929;77.16;640x480
1930;77.2;640x480
1931;77.24;640x480
1932;77.28;640x480
1933;77.32;640x480
1934;77.36;640x480
1935;77.4;640x480
1936;77.44;640x480
1937;77.48;640x480
1938;77.52;640x480
1939;77.56;640x480
1940;77.6;640x480
1941;77.64;640x480
1942;77.68;640x480
1943;77.72;640x480
1944;77.76;640x480
1945;77.8;640x480
1946;77.84;640x480
1947;77.88;640x480
1948;77.92;640x480
1949;77.96;640x480
1950;78;640x480
1951;78.04;640x480
1952;78.08;640x480
1953;78.12;640x480
1954;78.16;640x480
1955;78.2;640x480
1956;78.24;640x480
1957;78.28;640x480
1958;78.32;640x480
1959;78.36;640x480
1960;78.4;640x480
1961;78.44;640x480
1962;78.48;640x480
1963;78.52;640x480
1964;78.56;640x480
1965;78.6;640x480
1966;78.64;640x480
1967;78.68;640x480
1968;78.72;640x480
1969;78.76;640x480
1970;78.8;640x480
1971;78.84;640x480
1972;78.88;640x480
1973;78.92;640x480
1974;78.96;640x480
1975;79;640x480
1976;79.04;640x480
1977;79.08;640x480
1978;79.12;640x480
1979;79.16;640x480
1980;79.2;640x480
1981;79.24;640x480
1982;79.28;640x480
1983;79.32;640x480
1984;79.36;640x480
1985;79.4;640x480
1986;79.44;640x480
1987;79.48;640x480
1988;79.52;640x480
1989;79.56;640x480
1990;79.6;640x480
1991;79.64;640x480
1992;79.68;640x480
1993;79.72;640x480
1994;79.76;640x480
1995;79.8;640x480
1996;79.84;640x480
1997;79.88;640x480
1998;79.92;640x480
1999;79.96;640x480
2000;80;640x480
2001;80.04;640x480
2002;80.08;640x480
2003;80.12;640x480
2004;80.16;640x480
2005;80.2;640x480
2006;80.24;640x480
2007;80.28;640x480
2008;80.32;640x480
2009;80.36;640x480
2010;80.4;640x480
2011;80.44;640x480
2012;80.48;640x480
2013;80.52;640x480
2014;80.56;640x480
2015;80.6;640x480
2016;80.64;640x480
2017;80.68;640x480
2018;80.72;640x480
2019;80.76;640x480
2020;80.8;640x480
2021;80.84;640x480
2022;80.88;640x480
2023;80.92;640x480
2024;80.96;640x480
2025;81;640x480
2026;81.04;640x480
2027;81.08;640x480
2028;81.12;640x480
2029;81.16;640x480
2030;81.2;640x480
2031;81.24;640x480
2032;81.28;640x480
2033;81.32;640x480
2034;81.36;640x480
2035;81.4;640x480
2036;81.44;640x480
2037;81.48;640x480
2038;81.52;640x480
2039;81.56;640x480
2040;81.6;640x480
2041;81.64;640x480
2042;81.68;640x480
2043;81.72;640x480
2044;81.76;640x480
2045;81.8;640x480
2046;81.84;640x480
2047;81.88;640x480
2048;81.92;640x480
2049;81.96;640x480
2050;82;640x480
2051;82.04;640x480
2052;82.08;640x480
2053;82.12;640x480
2054;82.16;640x480
2055;82.2;640x480
2056;82.24;640x480
2057;82.28;640x480
2058;82.32;640x480
2059;82.36;640x480
2060;82.4;640x480
2061;82.44;640x480
2062;82.48;640x480
2063;82.52;640x480
2064;82.56;640x480
2065;82.6;640x480
2066;82.64;640x480
2067;82.68;640x480
2068;82.72;640x480
2069;82.76;640x480
2070;82.8;640x480
2071;82.84;640x480
2072;82.88;640x480
2073;82.92;640x480
2074;82.96;640x480
2075;83;640x480
2076;83.04;640x480
2077;83.08;640x480
2078;83.12;640x480
2079;83.16;640x480
2080;83.2;640x480
2081;83.24;640x480
2082;83.28;640x480
2083;83.32;640x480
2084;83.36;640x480
2085;83.4;640x480
2086;83.44;640x480
2087;83.48;640x480
2088;83.52;640x480
2089;83.56;640x480
2090;83.6;640x480
2091;83.64;640x480
2092;83.68;640x480
2093;83.72;640x480
2094;83.76;640x480
2095;83.8;640x480
2096;83.84;640x480
2097;83.88;640x480
2098;83.92;640x480
2099;83.96;640x480
2100;84;640x480
2101;84.04;640x480
2102;84.08;640x480
2103;84.12;640x480
2104;84.16;640x480
2105;84.2;640x480
2106;84.24;640x480
2107;84.28;640x480
2108;84.32;640x480
2109;84.36;640x480
2110;84.4;640x480
2111;84.44;640x480
2112;84.48;640x480
2113;84.52;640x480
2114;84.56;640x480
2115;84.6;640x480
2116;84.64;640x480
2117;84.68;640x480
2118;84.72;640x480
2119;84.76;640x480
2120;84.8;640x480
2121;84.84;640x480
2122;84.88;640x480
2123;84.92;640x480
2124;84.96;640x480
2125;85;640x480
2126;85.04;640x480
2127;85.08;640x480
2128;85.12;640x480
2129;85.16;640x480
2130;85.2;640x480
2131;85.24;640x480
2132;85.28;640x480
2133;85.32;640x480
2134;85.36;640x480
2135;85.4;640x480
2136;85.44;640x480
2137;85.48;640x480
2138;85.52;640x480
2139;85.56;640x480
2140;85.6;640x480
2141;85.64;640x480
2142;85.68;640x480
2143;85.72;640x480
2144;85.76;640x480
2145;85.8;640x480
2146;85.84;640x480
2147;85.88;640x480
2148;85.92;640x480
2149;85.96;640x480
2150;86;640x480
2151;86.04;640x480
2152;86.08;640x480
2153;86.12;640x480
2154;86.16;640x480
2155;86.2;640x480
2156;86.24;640x480
2157;86.28;640x480
2158;86.32;640x480
2159;86.36;640x480
2160;86.4;640x480
2161;86.44;640x480
2162;86.48;640x480
2163;86.52;640x480
2164;86.56;640x480
2165;86.6;640x480
2166;86.64;640x480
2167;86.68;640x480
2168;86.72;640x480
2169;86.76;640x480
2170;86.8;640x480
2171;86.84;640x480
2172;86.88;640x480
2173;86.92;640x480
2174;86.96;640x480
2175;87;640x480
2176;87.04;640x480
2177;87.08;640x480
2178;87.12;640x480
2179;87.16;640x480
2180;87.2;640x480
2181;87.24;640x480
2182;87.28;640x480
2183;87.32;640x480
2184;87.36;640x480
2185;87.4;640x480
2186;87.44;640x480
2187;87.48;640x480
2188;87.52;640x480
2189;87.56;640x480
2190;87.6;640x480
2191;87.64;640x480
2192;87.68;640x480
2193;87.72;640x480
2194;87.76;640x480
2195;87.8;640x480
2196;87.84;640x480
2197;87.88;640x480
2198;87.92;640x480
2199;87.96;640x480
2200;88;640x480
2201;88.04;640x480
2202;88.08;640x480
2203;88.12;640x480
2204;88.16;640x480
2205;88.2;640x480
2206;88.24;640x480
2207;88.28;640x480
2208;88.32;640x480
2209;88.36;640x480
2210;88.4;640x480
2211;88.44;640x480
2212;88.48;640x480
2213;88.52;640x480
2214;88.56;640x480
2215;88.6;640x480
2216;88.64;640x480
2217;88.68;640x480
2218;88.72;640x480
2219;88.76;640x480
2220;88.8;640x480
2221;88.84;640x480
2222;88.88;640x480
2223;88.92;640x480
2224;88.96;640x480
2225;89;640x480
2226;89.04;640x480
2227;89.08;640x480
2228;89.12;640x480
2229;89.16;640x480
2230;89.2;640x480
2231;89.24;640x480
2232;89.28;640x480
2233;89.32;640x480
2234;89.36;640x480
2235;89.4;640x480
2236;89.44;640x480
2237;89.48;640x480
2238;89.52;640x480
2239;89.56;640x480
2240;89.6;640x480
2241;89.64;640x480
2242;89.68;640x480
2243;89.72;640x480
2244;89.76;640x480
2245;89.8;640x480
2246;89.84;640x480
2247;89.88;640x480
2248;89.92;640x480
2249;89.96;640x480
2250;90;640x480
2251;90.04;640x480
2252;90.08;640x480
2253;90.12;640x480
2254;90.16;640x480
2255;90.2;640x480
2256;90.24;640x480
2257;90.28;640x480
2258;90.32;640x480
2259;90.36;640x480
2260;90.4;640x480
2261;90.44;640x480
2262;90.48;640x480
2263;90.52;640x480
2264;90.56;640x480
2265;90.6;640x480
2266;90.64;640x480
2267;90.68;640x480
2268;90.72;640x480
2269;90.76;640x480
2270;90.8;640x480
2271;90.84;640x480
2272;90.88;640x480
2273;90.92;640x480
2274;90.96;640x480
2275;91;640x480
2276;91.04;640x480
2277;91.08;640x480
2278;91.12;640x480
2279;91.16;640x480
2280;91.2;640x480
2281;91.24;640x480
2282;91.28;640x480
2283;91.32;640x480
2284;91.36;640x480
2285;91.4;640x480
2286;91.44;640x480
2287;91.48;640x480
2288;91.52;640x480
2289;91.56;640x480
2290;91.6;640x480
2291;91.64;640x480
2292;91.68;640x480
2293;91.72;640x480
2294;91.76;640x480
2295;91.8;640x480
2296;91.84;640x480
2297;91.88;640x480
2298;91.92;640x480
2299;91.96;640x480
2300;92;640x480
2301;92.04;640x480
2302;92.08;640x480
2303;92.12;640x480
2304;92.16;640x480
2305;92.2;640x480
2306;92.24;640x480
2307;92.28;640x480
2308;92.32;640x480
2309;92.36;640x480
2310;92.4;640x480
2311;92.44;640x480
2312;92.48;640x480
2313;92.52;640x480
2314;92.56;640x480
2315;92.6;640x480
2316;92.64;640x480
2317;92.68;640x480
2318;92.72;640x480
2319;92.76;640x480
2320;92.8;640x480
2321;92.84;640x480
2322;92.88;640x480
2323;92.92;640x480
2324;92.96;640x480
2325;93;640x480
2326;93.04;640x480
2327;93.08;640x480
2328;93.12;640x480
2329;93.16;640x480
2330;93.2;640x480
2331;93.24;640x480
2332;93.28;640x480
2333;93.32;640x480
2334;93.36;640x480
2335;93.4;640x480
2336;93.44;640x480
2337;93.48;640x480
2338;93.52;640x480
2339;93.56;640x480
2340;93.6;640x480
2341;93.64;640x480
2342;93.68;640x480
2343;93.72;640x480
2344;93.76;640x480
2345;93.8;640x480
2346;93.84;640x480
2347;93.88;640x480
2348;93.92;640x480
2349;93.96;640x480
